family,.text_size,.text_entropy,.text_vsize,.data_size,.data_entropy,.data_vsize,.rsrc_size,.rsrc_entropy,.rsrc_vsize,machine,subsystem,general_size,general_vsize,general_has_debug,general_exports,general_imports,general_has_relocations,general_has_resources,general_has_signature,general_has_tls,general_symbols,strings_numstrings,strings_avlength,strings_printables,strings_entropy,strings_paths,strings_urls,strings_registry,strings_MZ,coff_timestamp,optional_major_image_version,optional_minor_image_version,optional_major_linker_version,optional_minor_linker_version,optional_major_operating_system_version,optional_minor_operating_system_version,optional_major_subsystem_version,optional_minor_subsystem_version,optional_sizeof_code,optional_sizeof_headers,optional_sizeof_heap_commit
9,0.527183384873774,0.38839630072337566,0.6198875285674932,0.8116213732783126,1.2178162671647497,0.13075441571220534,0.9430121267907808,0.8594892762113377,0.9329200718877195,1,2,0.256774751747625,0.09194986482063117,-0.8631109783286742,-0.41505782185633633,-0.8345567007009774,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,0.9817537299897603,-1.0728071119968925,0.27955116057873713,-1.0581184961331684,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.11399127547979024,-0.128150716062306,-0.22817020595859652,-0.14318626508671253,-1.0538514522579256,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,0.6124447528439593,-0.47074870915807177,-0.026622798308324994
3,0.21641550232600737,0.153540868851439,0.15451836319117349,-0.35149301574835373,-0.11338736111533852,0.31659297025974154,-0.7859094462352475,-0.5750485362399403,-0.7147155936318218,1,2,-0.7074963864073037,-0.5490332196628225,1.1585995603211967,0.3355144972317342,-0.6194124093326785,0.7073731615995329,0.06351607259237045,3.3600778944527647,-0.371098754665501,0.0,-0.7284892219378765,0.07547599107839457,-0.6273662755783431,0.1491375743832591,0.15331133720115192,3.972885849513783,-0.1569520826471746,-0.3128817544859764,0.9341089166453792,-0.22817020595859652,-0.14318626508671253,1.3485738993327776,-0.43687612215746163,1.6634011685382597,-0.6805269076486764,1.7139461819556985,-0.7237258481161762,0.16327950551771453,-0.47074870915807177,-0.026622798308324994
7,0.4775981760756801,-1.7124592122814684,0.5334162323094006,0.4291526263072687,-1.1531972289113914,-0.14737219221179676,-0.12803838356268554,-0.9818395882446856,-0.25290068888213524,1,2,-0.24345104236182066,-0.38794974407020305,1.1585995603211967,2.587231454495946,-0.3440277163812559,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.5134808264273597,0.031841847538555464,-0.4561433862391418,0.004982056964981133,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,-0.870129919683853,-1.3994857474417663,-0.22817020595859652,-0.14318626508671253,-1.0538514522579256,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,0.5407772678035899,2.137583424238183,-0.026622798308324994
9,0.12031498747259753,1.5059386143063018,0.01038277266435552,-0.5794213357597896,-0.876342686253434,-1.4278541688204889,-0.452963202984907,-2.8636586501039543,-0.3940647591071248,1,2,-0.8790763433827347,-0.9690570501489543,1.1585995603211967,-0.41505782185633633,-0.6108066376779465,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.9509779531794098,-0.8489263945377419,-1.3406220503471638,0.7597252852716881,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,-1.312442671889366,-0.7596927856671876,-0.22817020595859652,-0.14318626508671253,-1.0538514522579256,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,0.02438158862735955,-0.47074870915807177,-0.026622798308324994
7,-0.7804406933777392,-2.463544869906559,-1.4018523730765287,-0.015305644123567884,0.17898452884380728,-0.9246660308553275,0.9494044636556703,1.5434951951292586,0.930211958014624,1,2,-0.5748245629830443,-0.7318810001315763,1.1585995603211967,-0.41505782185633633,-0.6452297242968744,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.7257675482535775,-0.07053925785377743,-0.7038471599689541,-0.17046207313658746,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.5563040276853033,0.07383746821691102,-0.22817020595859652,-0.14318626508671253,-1.3541546212067637,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,-1.2775166154364859,2.137583424238183,-0.026622798308324994
9,1.5153801178718238,0.18389865473549727,2.10053240878468,1.2358464991554508,0.7528259781599904,0.5593009985219162,2.130093661182304,0.7856985153630457,2.0295496568244755,1,2,2.5036955309369295,2.4232051100220287,-0.8631109783286742,1.8366591354078754,2.2721268666572585,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,2.7480348934244367,0.0764422014509356,3.0851642258110497,-0.7125586489524594,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,1.351858688332599,0.739885069277122,-0.22817020595859652,-0.14318626508671253,-2.2550641280532773,2.5925901609837543,0.1722567621628989,-0.6805269076486764,0.17541288697202195,-0.7237258481161762,2.113332272995543,-0.47074870915807177,-0.026622798308324994
5,0.25879065558972403,0.29469125972641114,0.2174145446151812,-0.29436947180520123,-0.27902197739441587,-0.7345465408085161,0.8363110054696421,-0.6052011598350577,0.8324983169725534,1,2,-0.14401253960880406,-0.2538510852297324,1.1585995603211967,-0.41505782185633633,-0.4472969762380394,0.7073731615995329,0.06351607259237045,-0.29761214811446035,2.6947005006830986,0.0,-0.340417370314153,0.02062322786707296,-0.3054804226692285,0.24301912445078677,0.758951956977927,-0.3916148758511314,-0.1569520826471746,-0.3128817544859764,0.5833667908736175,-0.22817020595859652,-0.14318626508671253,1.3485738993327776,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,0.22452600898565023,-0.47074870915807177,-0.026622798308324994
1,-0.009540240984291324,0.43759685486384503,-0.18692980998478154,-0.015305644123567884,-0.1775736940770646,-0.5381381672300356,0.6705230520349765,1.5076767193781166,0.6807210763341244,1,2,-0.510092937871964,-0.5640378636541609,-0.8631109783286742,-0.41505782185633633,-0.5763835510590187,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.4027496009923289,0.22845224610574985,-0.2501873323113224,-0.02801093553830842,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.5563040276853033,0.47031630182819195,-0.22817020595859652,-0.14318626508671253,0.14736122353742598,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-0.16330336558434028,-0.47074870915807177,-0.026622798308324994
2,-0.08440385295699127,0.3405957347614397,-0.29903640656465547,-0.35149301574835373,-0.634803132624958,-0.5695135284011275,-1.2172881855105468,-0.11831738146841839,-1.1208029620348396,1,2,-1.0616936273246407,-1.048077092672136,1.1585995603211967,-0.41505782185633633,-0.4386912045833074,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-1.2143550327619426,0.17892098568532275,-1.0121607011472595,-0.019691048093888622,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.5563040276853033,-0.5929006198357567,-0.22817020595859652,-0.14318626508671253,0.14736122353742598,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-0.27150673754085275,-0.47074870915807177,-0.026622798308324994
3,0.39200772292263125,0.30745515210340707,0.415887688699095,1.2538986979537778,1.9431347592486063,0.6159638324579201,-0.9451793118325023,-1.072535644839528,-0.9512677749756198,1,2,-0.03319022271128745,-0.15701981754175554,1.1585995603211967,-0.41505782185633633,-0.37845080300018374,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.022160255078458074,-0.24967458095903886,-0.16438345654259917,0.28264558117010385,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,0.054168228470810126,-2.368388009144108,-0.22817020595859652,-0.14318626508671253,0.7479675614351018,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,0.41706996335476065,-0.47074870915807177,-0.026622798308324994
9,-0.33135059522344107,-0.3723990982335928,-0.6668300564675358,-1.3594046266005662,-0.27226023461133375,-2.469273474673593,0.4844664953900804,0.14276909619434597,0.5067884510532691,1,2,-0.9829960678871833,-0.8311088761365321,-0.8631109783286742,1.0860868163198047,0.6112129372939913,0.7073731615995329,0.06351607259237045,-0.29761214811446035,2.6947005006830986,0.0,-1.001743914046379,0.21198538002176898,-0.8016664303475078,-0.16175911173789223,0.758951956977927,-0.13487953906495997,-0.1569520826471746,-1.312442671889366,-9.484713365805504,0.7008418187112719,-0.14318626508671253,-2.2550641280532773,2.4714115096581057,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,-0.6284287388016213,-0.47074870915807177,-0.026622798308324994
8,-0.2583945452446399,0.3600690032904859,-0.5566702441388351,0.7773654895571026,0.13808660125133318,0.1680020308203592,-1.2172881855105468,-0.12002398529124135,-1.085964953760556,1,2,-0.8652338527742041,-0.8971233194401822,-0.8631109783286742,-0.41505782185633633,-0.09446033839402916,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-1.0596462453321214,-0.04809337915877947,-0.9942470315427093,0.34811905512457614,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.870129919683853,0.4703929655475521,-0.22817020595859652,-0.14318626508671253,0.7479675614351018,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-0.5229824424726006,-0.47074870915807177,-0.026622798308324994
7,1.3977271947207377,0.33453982909875835,1.9241534539209886,0.7714133947076858,0.6219934206801346,0.35959893461493453,-1.2172881855105468,-0.11318153396658477,-1.1208029620348396,1,2,1.2107126767625673,1.0172377233645622,-0.8631109783286742,-0.41505782185633633,0.6456360239129191,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,1.9070472618126562,0.06198926538356819,1.7506720835115421,0.14025463546915878,5.119564419370734,2.175738492010583,-0.1569520826471746,-0.3128817544859764,0.09810118438195402,-0.22817020595859652,-0.14318626508671253,-0.15294194541141193,-0.43687612215746163,0.1722567621628989,-0.6805269076486764,0.17541288697202195,-0.7237258481161762,1.870676531664093,-0.47074870915807177,-0.026622798308324994
1,-0.04747341001040513,0.1692622714538381,-0.245384046343645,-0.49100848790909307,-0.9326745799805888,-0.8062862106042112,-1.2172881855105468,-0.12331918433421665,-1.085964953760556,0,2,-0.78356480803904,-0.8102577387835851,1.1585995603211967,-0.41505782185633633,-0.13748919666768894,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.6654142429712615,0.39655936271498304,-0.39842082904278014,-0.4527531606370102,0.15331133720115192,0.1218557977212115,-0.1569520826471746,0.054168228470810126,0.8275812139715282,-0.22817020595859652,-0.14318626508671253,1.3485738993327776,1.5019822990529166,1.6634011685382597,-0.6805269076486764,1.7139461819556985,-0.7237258481161762,-0.21812969161197854,-0.47074870915807177,-0.026622798308324994
9,0.4320412178672505,0.6381871722368394,0.4702597826497904,-4.386570361191281,-1.7148955466858455,-0.09229740173577554,0.23214794895629073,0.3739631613114949,0.25819205595078626,1,2,-0.4168596286549064,-0.4644576681179997,-0.8631109783286742,-0.41505782185633633,-1.135758708616596,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.2954045526763292,1.1724146510218205,0.34416806443304576,-3.3432743439969026,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,-1.312442671889366,-0.20812096620935183,4.416889917390746,6.983910079604403,-1.0538514522579256,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,0.4749319744181788,2.137583424238183,-0.026622798308324994
4,0.39360295515260985,0.2843925094065068,0.4186380113272152,-0.35149301574835373,-0.13989053946360966,-0.7976385292472604,-1.2172881855105468,-0.13175681835356773,-1.085964953760556,1,1,-0.2568236585247463,-0.3639859997720169,1.1585995603211967,-0.41505782185633633,-0.36984503134545177,0.7073731615995329,0.06351607259237045,-0.29761214811446035,2.6947005006830986,0.0,-0.2565590865376281,-0.004090959422825095,-0.24291025488577037,0.23989617389386156,-0.4523292825756231,-0.13487953906495997,-0.1569520826471746,-0.3128817544859764,0.8044977641720426,-0.22817020595859652,-0.14318626508671253,1.3485738993327776,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,0.4193756162853237,-0.47074870915807177,-0.026622798308324994
7,1.048380170616543,0.3145537752730796,1.400716112603111,-0.15484084667498116,-0.332891079819786,-0.6394136477263979,-1.2172881855105468,-0.12148903485047682,-1.085964953760556,1,2,0.5461167762317387,0.3715451799150323,-0.8631109783286742,0.3355144972317342,0.04323200808168215,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,0.5337373148051416,0.013030424458949164,0.4816775351089164,0.1937462370821078,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.3128817544859764,0.3590736764100013,-0.22817020595859652,-0.14318626508671253,1.3485738993327776,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,1.3657513083816337,-0.47074870915807177,-0.026622798308324994
9,-0.08059643455294477,0.37788444730965254,-0.31519808320119774,-0.015305644123567884,-0.5756448323871506,-0.5201134511514518,1.3854969075328247,1.1089064253555843,2.0455158803405378,1,2,0.28748822617437503,2.851953714862658,1.1585995603211967,-0.41505782185633633,0.5423667640561356,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,0.3424659616307877,-0.4953825565467318,0.02996983750636178,0.07828610124259172,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,-0.5563040276853033,0.24079033924876084,-0.22817020595859652,-0.14318626508671253,-0.45324511436024983,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,-0.2660037234741878,2.137583424238183,-0.026622798308324994
1,-0.3194727759864819,0.09552791638492823,-0.6484292089181782,-0.19704299958253457,-0.8409775776595941,-0.4378705020410845,-0.6728789045075152,-0.148382669641473,-0.6067313008631542,0,2,1.981346506770773,1.7093690216363846,-0.8631109783286742,0.3355144972317342,-1.0410952204145443,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,1.9115540773044617,-1.1449368618187503,1.0784363576627158,0.4429216841067831,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,1.0844601209297853,0.5320241606848631,-0.22817020595859652,-0.14318626508671253,0.14736122353742598,-0.43687612215746163,0.1722567621628989,2.3849234840447964,0.17541288697202195,2.443171214739443,-0.6112612516999091,-0.47074870915807177,-0.026622798308324994
9,-1.4381927905622163,0.26427727507341264,-2.3451668631414133,0.6093912285306182,1.1432037221693658,-0.0941446202840117,-0.9451793118325023,-0.10611902040162668,-0.8453674193521111,1,2,-1.816178246481235,-1.7563866780269537,1.1585995603211967,-0.41505782185633633,-1.0152779054503485,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.38513442046656715,-0.7428421074664271,-0.7676525637778231,0.19735850476031452,-0.4523292825756231,0.1218557977212115,-0.1569520826471746,-1.312442671889366,-1.2186045398540062,-0.22817020595859652,-0.14318626508671253,0.14736122353742598,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-2.2281920230401377,-0.47074870915807177,-0.026622798308324994
1,-1.21668855262987,-0.09960217712400628,-2.022884563704646,-0.8270972316528882,-0.5518477549933857,-0.9239549107009438,-1.2172881855105468,-0.12305514185941097,-1.1208029620348396,1,2,-2.505416636460888,-1.9873119031730542,-0.8631109783286742,-0.41505782185633633,-0.5849893227137507,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-1.8403403359683461,0.4231875587281078,-1.4502721471466733,-0.2701428541017498,0.15331133720115192,-0.13487953906495997,-0.1569520826471746,-1.312442671889366,0.48879027562366867,-0.22817020595859652,-0.14318626508671253,0.14736122353742598,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-1.9080430906632495,-0.47074870915807177,-0.026622798308324994
7,0.08784814122046126,0.43285962731830496,-0.041240016681933674,-0.08007343381676012,-0.3648282205354812,0.016385590572986296,0.14442984581533067,0.5583976265119236,0.1845066918880681,1,2,-0.39119625561538474,-0.42529255642238,1.1585995603211967,0.3355144972317342,-0.516143149475895,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.051656533650065874,0.12272792939682582,0.010977828180649112,-0.00969221933424598,0.15331133720115192,-0.3916148758511314,-0.1569520826471746,-0.5563040276853033,0.4119605013733192,-0.22817020595859652,-0.14318626508671253,0.7479675614351018,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-0.022544042513118635,-0.47074870915807177,-0.026622798308324994
7,-0.49862672530062063,0.236581818119537,-0.9172654991115405,1.9346248021278993,1.4979380701372356,2.0609832476566314,1.2737943407946664,-0.45933079658710385,1.2381819352467673,1,2,1.6198741893781592,1.3878942746044172,-0.8631109783286742,-0.41505782185633633,-0.5677777794042868,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,1.4480367096083053,-1.1238157324618077,0.671518456343047,1.1238565317847382,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,1.677477965163273,0.25721601238839376,-0.22817020595859652,-0.14318626508671253,0.14736122353742598,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-0.8701996184752788,-0.47074870915807177,-0.026622798308324994
8,-0.33738776134491416,-0.7098035835641289,-0.6792359617501533,0.633854496284939,1.8281923762115901,-0.06971162331238659,1.53750654438461,1.6487857878907208,1.482048150390981,1,2,0.5211441178073801,0.3377919015290578,1.1585995603211967,-0.41505782185633633,-0.6624412676063383,0.7073731615995329,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,0.5331000940834731,-1.0623573903642065,-0.12030966175405029,1.0925671709101306,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,0.19983461651875922,0.22862381868671688,-0.22817020595859652,-0.14318626508671253,-0.45324511436024983,-0.43687612215746163,0.1722567621628989,0.8521982881980598,0.17541288697202195,0.8597226833116336,-0.6371544964052382,-0.47074870915807177,-0.026622798308324994
9,0.36246720121812276,0.3887505907630147,0.37299508457058156,-0.19704299958253457,-0.11485655740450709,0.6785962953257682,0.7438046792865789,1.240651619332697,0.7484323055898278,1,2,0.290095767863095,-0.05440456295175486,1.1585995603211967,-0.41505782185633633,0.654241795567651,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,0.2428807195574306,-0.5563740226116238,-0.0941788175008694,0.5703311280656944,-0.4523292825756231,-0.13487953906495997,-0.1569520826471746,0.19983461651875922,-0.22846803344584837,-0.22817020595859652,-0.14318626508671253,-0.15294194541141193,-0.43687612215746163,0.1722567621628989,-0.6805269076486764,0.17541288697202195,-0.7237258481161762,0.37437386609795226,-0.47074870915807177,-0.026622798308324994
7,-1.0595225857504027,-0.05687048888189705,-1.7565915365808702,0.8538298055178142,1.4894390619670803,0.1386778891312366,0.5420983412419167,0.9742408863488533,0.5626480132994468,1,2,-0.9038677028859907,-1.02086356791577,-0.8631109783286742,0.3355144972317342,-0.8775855589746372,-1.41368100217256,0.06351607259237045,-0.29761214811446035,-0.371098754665501,0.0,-0.8341641417045574,-0.8112121502913662,-1.213231350745258,0.8773948300701405,-0.4523292825756231,-0.3916148758511314,-0.1569520826471746,-0.3128817544859764,-1.294853427499565,-0.22817020595859652,-0.14318626508671253,-1.0538514522579256,-0.43687612215746163,-1.318887644212462,-0.6805269076486764,-1.3631204080116546,-0.7237258481161762,-1.680884834134492,2.137583424238183,-0.026622798308324994
